entry,take,dice,fpfn_ratio,log_ratio,s1,s2,tp,fp,fn
BM,28,0.7595619742897952,0.1165247297739928,-2.149651755764916,33749,22960,21537,1423,12212
BM,29,0.6835485283994911,0.19306385655866626,-1.6447342818020723,29101,18840,16385,2455,12716
BM,30,0.7339720651044672,0.08717803566374187,-2.4398028643855705,26495,16820,15896,924,10599
BM,31,0.6600666653360212,0.0964398377647589,-2.3388359079107426,32068,18033,16535,1498,15533
BM,32,0.7674065420560747,0.08523540233017647,-2.4623384111442874,40953,27527,26276,1251,14677
BM,33,0.8371677528007615,0.2379202850144734,-1.4358195983285358,37565,30720,28583,2137,8982
BM,34,0.615356355620867,0.22444206217717572,-1.494137680041524,20311,12353,10050,2303,10261
BM,35,0.811925171523059,0.23391623488773747,-1.4527921982764174,33938,26841,24674,2167,9264
BM,36,0.7216293864149395,0.0127543084676165,-4.3618861454307325,37172,21304,21099,205,16073
BM,37,0.8067541685443894,0.3293935283859717,-1.1105021081044197,38965,32043,28643,3400,10322
BM,38,0.6207965615036376,0.03480267269143873,-3.3580610936726663,38424,18345,17621,724,20803
BM,39,0.7705044012854548,0.27165392432013935,-1.3032263598524725,32391,24865,22058,2807,10333
BM,40,0.5809237976722056,0.011662837957236261,-4.451347735116098,28881,12102,11904,198,16977
BM,41,0.7151087158520721,0.2567862998724722,-1.3595110579957221,28294,20135,17316,2819,10978
BM,42,0.7767487204484523,0.04781514527568062,-3.0404128428985038,24677,16353,15935,418,8742
BM,43,0.7884991583640417,0.39882653828794945,-0.9192286977525563,23979,19983,17332,2651,6647
BM,44,0.5734005840191133,0.04627635598737918,-3.0731241181452136,34007,14964,14040,924,19967
BM,45,0.763700573879044,0.06433745206646783,-2.743613359036099,38302,25126,24220,906,14082
BM,46,0.7194998678133213,0.03227837234590511,-3.4333578598409797,40606,23697,23133,564,17473
BM,47,0.7526317928707881,0.06528969018029057,-2.7289211390806467,29943,19263,18517,746,11426
BM,48,0.7608749832250149,0.39363128491620114,-0.9323406329276633,28794,23367,19844,3523,8950
BM,49,0.7727473330188248,0.17508655964746617,-1.7424748007890662,38097,27614,25389,2225,12708
BM,50,0.8018430240900467,0.08721133659902029,-2.439420949647865,36579,26144,25147,997,11432
BM,51,0.837818075460661,0.35927685000766046,-1.0236620177548377,29443,25261,22916,2345,6527
BM,52,0.6684894279843574,0.0599205298013245,-2.814736098001105,39046,21302,20171,1131,18875
BM,53,0.5225888436089566,6.860750360750361,1.9258168177895956,7349,15472,5963,9509,1386
BM,54,0.5607306529723405,0.014335034524166916,-4.245048771266941,21950,8817,8626,191,13324
BM,55,0.7798892864375886,0.10385103681760474,-2.264797744910097,34920,24332,23105,1227,11815
BM,56,0.799473153598491,0.0829893738473698,-2.4890427053168622,35970,25528,24583,945,11387
BM,57,0.6274588720631886,1.7355005541189508,0.5512958756045568,8943,10934,6236,4698,2707
BM,58,0.8292769446031965,0.6299153339604892,-0.4621698591666824,26355,24388,21040,3348,5315
BM,59,0.7542490646712988,0.09641522931404499,-2.3390911094070805,33749,22381,21168,1213,12581
BM,60,0.7823865620348078,0.5151631477927063,-0.6632716366558402,29101,25312,21286,4026,7815
BM,61,0.6997250589159466,0.025658225725306055,-3.6628910677306705,26178,14558,14252,306,11926
BM,62,0.6894039866188959,0.07076566125290024,-2.648381406490382,32068,18451,17414,1037,14654
BM,63,0.5444885011895321,0.19318653926049023,-1.6440990321957156,16494,8726,6866,1860,9628
BM,64,0.6920181517571323,0.02981826736458272,-3.5126340744663027,36675,20179,19672,507,17003
BM,65,0.6606804182541414,0.07870024543805357,-2.542109004909849,38424,21157,19682,1475,18742
BM,66,0.6283216149243508,0.005449888277290316,-5.212160170096862,33943,15694,15594,100,18349
BM,67,0.7534830459952924,0.025584472871636524,-3.6657696399611095,29101,18056,17766,290,11335
BM,68,0.8207985634308651,0.3749366832134535,-0.980998112031732,40953,34783,31082,3701,9871
BM,69,0.806331349336124,0.27601809954751133,-1.2872888373444415,33938,27218,24656,2562,9282
SI,0,0.71877139420853,0.7066022905906131,-0.3472873023547141,28329,25716,19423,6293,8906
SI,1,0.7823218488367607,1.5645454545454545,0.44759533742507746,24677,27161,20277,6884,4400
SI,2,0.7314378496673197,3.672090881178999,1.3007612222283893,23979,32682,20722,11960,3257
SI,3,0.806941431670282,0.7910720819612148,-0.23436618772891438,38889,37176,30690,6486,8199
SI,4,0.7848555361644367,0.3955974842767296,-0.9273580385138366,33825,28059,24285,3774,9540
SI,5,0.780218564116752,1.7177557304139583,0.5410186309234596,34047,38243,28201,10042,5846
SI,6,0.7576996456800218,0.6930108550752238,-0.3667096160256995,38302,35078,27800,7278,10502
SI,7,0.7856449783390048,0.32228966447479346,-1.132304558702259,40606,32567,28744,3823,11862
SI,8,0.7561342343979776,1.0866676092181535,0.0831157740887993,29954,30567,22881,7686,7073
SI,9,0.7950205402713806,0.7017362546506821,-0.35419765117717605,41608,38722,31932,6790,9676
SI,10,0.7986560054440286,0.6374956762365963,-0.4502077843465228,24560,22464,18778,3686,5782
SI,11,0.7111538837960395,0.3239626168224299,-1.1271271500242979,35174,26132,21799,4333,13375
SI,12,0.8006803704238975,0.2329963551337597,-1.4567324687415406,50552,39399,36011,3388,14541
SI,13,0.7484243246492298,1.0915191319246145,0.08757042495742018,28794,29435,21790,7645,7004
SI,14,0.7822295351707116,0.6590410529614541,-0.4169694505755437,38097,34833,28524,6309,9573
SI,15,0.7781515460414543,1.0743447180301826,0.07171091109649234,29196,29664,22901,6763,6295
SI,16,0.8220736124832181,0.7540267199400674,-0.28232747401578107,40462,38492,32453,6039,8009
SI,17,0.7651785568757844,0.12625078173858661,-2.069485018857033,36265,25088,23473,1615,12792
SI,18,0.7792076791670056,1.4692503639010188,0.38475231418867195,29443,32022,23947,8075,5496
SI,19,0.8184185354447869,0.6579330422125182,-0.41865211239011807,39046,36226,30802,5424,8244
SI,20,0.528817667654188,6.823365008384572,1.9203527531610805,9643,20061,7854,12207,1789
SI,21,0.7582547169811321,5.301437778879524,1.667978062802445,21950,30626,19933,10693,2017
SI,22,0.7539362394274561,0.44928893809077747,-0.800089083527876,37816,31349,26073,5276,11743
SI,23,0.790693940893949,1.4372955288985823,0.3627632428059876,35970,38777,29551,9226,6419
SI,24,0.5207989979563583,12.925287356321839,2.5591856527447865,8944,21394,7900,13494,1044
SI,25,0.8270090103289136,1.1231737469094178,0.11615838053816323,27028,27576,22579,4997,4449
SI,26,0.7443160934628511,1.2786616752456714,0.24581396473154596,36899,39281,28351,10930,8548
SI,27,0.7800428254923075,0.3008564526754996,-1.201122029397207,45172,35621,31511,4110,13661
SI,28,0.7317179949148832,0.3254304966308959,-1.1226063681495464,33749,25640,21728,3912,12021
SI,29,0.7708224510084756,1.1838471419396275,0.16876942503576162,29101,30246,22873,7373,6228
SI,30,0.6809888279656418,1.053855421686747,0.05245526963516569,26495,26942,18195,8747,8300
SI,31,0.68606530876172,0.5491644974389117,-0.5993572513167514,32068,26699,20159,6540,11909
SI,32,0.7756374227172858,0.6580760879826301,-0.41843471911009733,40953,37331,30360,6971,10593
SI,33,0.7342288043166294,0.5455228240006676,-0.606010634069787,37565,32119,25582,6537,11983
SI,34,0.7249264595366414,2.734985422740525,1.0061261059659654,20311,26262,16881,9381,3430
SI,35,0.7937586948273682,0.47696139476961397,-0.7403197247661156,33938,29318,25105,4213,8833
SI,36,0.7461095593684091,0.6205202837911589,-0.47719698544201455,37172,33000,26178,6822,10994
SI,37,0.7800422204224697,0.7277088330378558,-0.3178542654069618,38965,36354,29376,6978,9589
SI,38,0.6800961567720537,0.30807515242005723,-1.1774115244082317,38424,27302,22350,4952,16074
SI,39,0.6967971852679583,1.1546303251421826,0.14378022793011985,32391,33832,23072,10760,9319
SI,40,0.7187630032789069,1.3181506379475922,0.2762297223776065,28881,31200,21592,9608,7289
SI,41,0.7375322614257547,2.095085066162571,0.7395941569233081,28294,34087,23004,11083,5290
SI,42,0.738309009602385,3.4681858538029005,1.2436316485443124,24677,33017,21298,11719,3379
SI,43,0.7973051370824366,3.0459469555472545,1.1138118398588461,23979,29456,21302,8154,2677
SI,44,0.8023031415103293,0.4453567711344975,-0.8088795851455214,34007,29211,25360,3851,8647
SI,45,0.745084140610643,0.957463965326076,-0.04346719275972,38302,37880,28381,9499,9921
SI,46,0.761671757995188,0.41838951009572845,-0.8713424380186429,40606,33376,28175,5201,12431
SI,47,0.8115058872133857,0.7184557438794726,-0.3306511705174272,29943,28149,23571,4578,6372
SI,48,0.7240566421174137,1.6008274593931964,0.470520657684242,28794,32715,22268,10447,6526
SI,49,0.7778433498483456,0.6586740444717697,-0.41752648828405786,38097,34766,28338,6428,9759
SI,50,0.7513026022524317,0.5139725042681283,-0.6655855085995814,36579,31170,25450,5720,11129
SI,51,0.7316177068261993,1.3784757239590837,0.32097834085082927,29443,32070,22502,9568,6941
SI,52,0.8126545532738415,0.5819337267362688,-0.5413987093217277,39046,35362,30234,5128,8812
SI,53,0.36826278047652095,21.271151885830786,3.0573517831680217,7349,27235,6368,20867,981
SI,54,0.7025327718132748,2.5958413001912044,0.9539106645352772,21950,28627,17766,10861,4184
SI,55,0.7067631488268646,0.5149700598802395,-0.6636465161632474,34920,28926,22562,6364,12358
SI,56,0.7973344797936371,0.7350018402649982,-0.30788227601053253,35970,33810,27819,5991,8151
SI,57,0.43873197036726785,37.08348134991119,3.613171623828553,8943,29258,8380,20878,563
SI,58,0.751001291989664,3.967139175257732,1.378045224168046,26355,35565,23251,12314,3104
SI,59,0.7258262119035015,0.8582265504869298,-0.15288716949132128,33749,32366,23994,8372,9755
SI,60,0.7628514726286025,0.8289313287281593,-0.18761796355279373,29101,27838,21718,6120,7383
SI,61,0.6891061269862029,2.728288570868457,1.0036745154969267,26178,34994,21077,13917,5101
SI,62,0.6995763316989575,0.8887669592976856,-0.11792021585526044,32068,30953,22044,8909,10024
SI,63,0.5551212193003238,8.254209445585216,2.1107233060490618,16494,34158,14059,20099,2435
SI,64,0.7743180096886209,0.6481945314130662,-0.43356442488376445,36675,33304,27093,6211,9582
SI,65,0.7548980933596319,0.9178927873237988,-0.08567468458968712,38424,37626,28705,8921,9719
SI,66,0.7682857220515887,2.0033468381187247,0.6948192010137183,33943,39639,28266,11373,5677
SI,67,0.7435483613237245,1.750471293916024,0.5598850624869329,29101,33480,23266,10214,5835
SI,68,0.7497686892390211,0.43590335487842413,-0.8303347233268842,40953,33622,27957,5665,12996
SI,69,0.7862021551659717,0.8733630172865374,-0.135403982213332,33938,32971,26302,6669,7636
SK,0,0.6431694510739857,0.6271112658889082,-0.466631296534879,28329,24046,16843,7203,11486
SK,1,0.5999445198779437,5.633018639554587,1.7286454688995727,24677,43816,20546,23270,4131
SK,2,0.6083102742345504,0.664690697007362,-0.4084334638090403,23979,20472,13520,6952,10459
SK,3,0.7844966045817013,0.38450398262128893,-0.9558011321673533,38889,32089,27841,4248,11048
SK,4,0.6669673927052455,2.250314465408805,0.8110699688543873,33825,43765,25875,17890,7950
SK,5,0.763278439080059,0.49814424716621525,-0.6968655909545921,34047,29044,24078,4966,9969
SK,6,0.8086415495192242,0.5422503891483211,-0.6120274116206,38302,34185,29308,4877,8994
SK,7,0.6879271070615034,0.14446424593450657,-1.9347232350254335,40606,25244,22650,2594,17956
SK,8,0.8138683657561174,0.8491582491582491,-0.1635097152718805,29954,29058,24014,5044,5940
SK,9,0.8247859089139743,0.869192836750584,-0.14019027183195296,41608,40600,33902,6698,7706
SK,10,0.8421355094534797,2.195424583171772,0.7863754597905,24560,27643,21981,5662,2579
SK,11,0.7379534836653118,0.16845905091373994,-1.7810625800076203,35174,24117,21877,2240,13297
SK,12,0.7465350294285171,0.11855886049434436,-2.1323457286955927,50552,33720,31456,2264,19096
SK,13,0.7578609134725729,2.9277736411020103,1.0742422847438196,28794,36561,24765,11796,4029
SK,14,0.6621155971653339,0.17254216255851995,-1.757113651747477,38097,23427,20368,3059,17729
SK,15,0.7668335419274093,2.1791808873720138,0.7789490664555268,29196,34724,24508,10216,4688
SK,16,0.8409597910658905,0.2242931937172775,-1.494801182467082,40462,33054,30912,2142,9550
SK,17,0.7250865422908433,0.4248967926325818,-0.8559089804128508,36265,29021,23669,5352,12596
SK,18,0.7732888052414847,6.557075471698113,1.8805446913110344,29443,41224,27323,13901,2120
SK,19,0.8388947525100809,0.4793737574552684,-0.735274698873846,39046,34856,30998,3858,8048
SK,20,0.41531278158534257,9.506869479882237,2.2520146404388774,9643,26980,7605,19375,2038
SK,21,0.7570559610705596,2.651935385553185,0.9752897076049227,21950,27370,18669,8701,3281
SK,22,0.7410172797366897,0.2588697133545663,-1.3514303810893356,37816,27810,24315,3495,13501
SK,23,0.7475961538461539,0.11356606274856386,-2.1753705607383176,35970,23934,22392,1542,13578
SK,24,0.36729474398455036,11.713162034609335,2.460713169733138,8944,29374,7037,22337,1907
SK,25,0.7252935090639198,5.446516537649543,1.6949762369168315,27028,39665,24186,15479,2842
SK,26,0.7827726747369061,0.2795843411269372,-1.2744512747439527,36899,28857,25736,3121,11163
SK,27,0.7330872001912402,0.1437514227179604,-1.9396697021852336,45172,30126,27600,2526,17572
SK,28,0.6319673936990526,0.21211754746644093,-1.5506146887900383,33749,20719,17211,3508,16538
SK,29,0.7464884651400358,5.395132426628489,1.685497144586508,29101,41381,26307,15074,2794
SK,30,0.7667519951814485,1.0225232577117676,0.022273354604514076,26495,26633,20368,6265,6127
SK,31,0.7553559362454788,4.183885457608086,1.431240350099186,32068,43409,28506,14903,3562
SK,32,0.6426242087089967,0.07207596029348295,-2.630034712015621,40953,21603,20100,1503,20853
SK,33,0.6459565329179208,0.44410857495373224,-0.8116862082604189,37565,28554,21355,7199,16210
SK,34,0.6748614889687631,3.933112383247966,1.3694310674751882,20311,30046,16992,13054,3319
SK,35,0.7787411496459858,0.8481393309109134,-0.16471035136740125,33938,32726,25957,6769,7981
SK,36,0.773510578429434,0.267966621253406,-1.31689285378989,37172,28575,25428,3147,11744
SK,37,0.7915991793542814,0.6014936209936729,-0.5083393487879397,38965,35123,29324,5799,9641
SK,38,0.7591273374888691,0.2631333177679197,-1.3350944635755946,38424,28956,25575,3381,12849
SK,39,0.8405482599607474,0.6511896893588897,-0.4289542977132428,32391,30280,26339,3941,6052
SK,40,0.7315986198964922,0.7520234604105572,-0.28498775816446015,28881,26767,20356,6411,8525
SK,41,0.7759419740537188,1.251948051948052,0.22470077976281605,28294,29749,22519,7230,5775
SK,42,0.7973730032553562,1.9640088593576965,0.6749877207966911,24677,28159,21065,7094,3612
SK,43,0.6624102431006142,3.0336985734959687,1.1097825264509564,23979,33816,19142,14674,4837
SK,44,0.7886316052623356,0.5425313568985177,-0.6115093945033256,34007,29995,25237,4758,8770
SK,45,0.7606065378942998,0.42386305569749616,-0.8583448577655771,38302,31537,26560,4977,11742
SK,46,0.6326027995136703,0.16028354829181846,-1.8308108553770155,40606,23548,20292,3256,20314
SK,47,0.7858446062558556,1.15783371977476,0.1465507762452011,29943,30896,23905,6991,6038
SK,48,0.7345822784810127,4.388252569750367,1.478931099952134,28794,40331,25389,14942,3405
SK,49,0.8401831168331559,1.3352070451564548,0.28908636983183644,38097,39886,32760,7126,5337
SK,50,0.6881281567266976,0.12185722150853368,-2.1049052351066644,36579,22224,20232,1992,16347
SK,51,0.8137747225066224,1.6007716749886518,0.4704858098458907,29443,32090,25037,7053,4406
SK,52,0.8240975191288586,0.3720051802287934,-0.9888474994597284,39046,33227,29780,3447,9266
SK,53,0.3681066176470588,22.379383634431456,3.108140161594399,7349,27467,6408,21059,941
SK,54,0.773840031668646,2.212488902042024,0.7941180818611635,21950,26047,18571,7476,3379
SK,55,0.7469844541535424,0.8969419958646208,-0.10876408360212227,34920,33973,25731,8242,9189
SK,56,0.7243939617446035,0.21215397923875431,-1.5504429507868505,35970,25041,22098,2943,13872
SK,57,0.34673707013268346,21.976190476190474,3.089959616219484,8943,35373,7683,27690,1260
SK,58,0.7994285290188511,1.2464671654197839,0.2203132822143849,26355,27541,21543,5998,4812
SK,59,0.7489702628050848,0.4709891150023663,-0.7529202956311417,33749,28160,23184,4976,10565
SK,60,0.8258708215496495,0.7723940640085821,-0.258260413583432,29101,27828,23508,4320,5593
SK,61,0.5589257012495463,0.10494869463566697,-2.254283670756954,26178,12396,10780,1616,15398
SK,62,0.7322520939862597,0.956222782489113,-0.04476435700294657,32068,31686,23342,8344,8726
SK,63,0.6112813587492858,2.167830687830688,0.7737269845086915,16494,22012,11769,10243,4725
SK,64,0.7938245656480123,0.30778822175330905,-1.1783433242181942,36675,29458,26249,3209,10426
SK,65,0.7751342408905464,0.487847866419295,-0.7177516708736439,38424,32903,27644,5259,10780
SK,66,0.7899994071966329,0.943758573388203,-0.05788489407531449,33943,33533,26653,6880,7290
SK,67,0.8048252397154346,1.7359653126426289,0.5515636348418893,29101,32326,24719,7607,4382
SK,68,0.8068680223285486,0.8075801749271136,-0.2137129409786015,40953,39303,32378,6925,8575
SK,69,0.715583724085811,0.26337071793698025,-1.334192665416227,33938,24283,20831,3452,13107
SA,0,0.6039080021694836,2.495601552393273,0.9145298033064218,28329,39890,20599,19291,7730
SA,1,0.6688244059540787,4.430635838150289,1.48854310381409,24677,37734,20871,16863,3806
SA,2,0.6664763951380028,3.8101694915254236,1.3376736741138164,23979,35585,19849,15736,4130
SA,3,0.7128900914495336,0.9212221448467967,-0.08205407219428094,38889,37984,27401,10583,11488
SA,4,0.7041310205896973,2.272753581247287,0.820992127751638,33825,42621,26914,15707,6911
SA,5,0.7314851728050539,0.7178732587796743,-0.3314622453208349,34047,31171,23853,7318,10194
SA,6,0.7033217352123958,1.3227829495345418,0.27973781236488177,38302,41596,28097,13499,10205
SA,7,0.6538015570647673,1.2547584187408491,0.2269430590269897,40606,43912,27629,16283,12977
SA,8,0.705958857396628,1.4079750616963242,0.3421525457155877,29954,33095,22255,10840,7699
SA,9,0.7136451969364037,0.6681465038845728,-0.4032478122995168,41608,37123,28093,9030,13515
SA,10,0.5602501453419858,3.157308377896613,1.149719885482194,24560,39083,17828,21255,6732
SA,11,0.6695948442182177,1.2554642256678499,0.22750540511782177,35174,37909,24468,13441,10706
SA,12,0.6665025622664309,0.43518875192604006,-0.8319754295325915,50552,38822,29784,9038,20768
SA,13,0.6638668489366799,3.5508490746040833,1.2671867508341301,28794,42163,23553,18610,5241
SA,14,0.7284628900933007,1.533364119141076,0.42746409232608706,38097,42717,29435,13282,8662
SA,15,0.655770656561496,1.2477676169983862,0.22135604828084152,29196,31499,19901,11598,9295
SA,16,0.7128420631347241,0.9190906051487797,-0.08437057046470227,40462,39494,28498,10996,11964
SA,17,0.7356221073394613,1.6511958629605687,0.5014997908275061,36265,41302,28530,12772,7735
SA,18,0.6676225086593607,2.9497300944669367,1.0817136727649135,29443,41001,23515,17486,5928
SA,19,0.7155113992353626,1.0103912532755037,0.010337635321805266,39046,39161,27979,11182,11067
SA,20,0.3664137039115688,11.1615925058548,2.4124786444300628,9643,31338,7508,23830,2135
SA,21,0.6183679459895796,3.0812242495585638,1.1253270016327053,21950,32558,16853,15705,5097
SA,22,0.6968560636939214,0.833210089557144,-0.18246946026256056,37816,35786,25645,10141,12171
SA,23,0.6963816649017369,1.0725685317311302,0.0700562688285825,35970,36743,25318,11425,10652
SA,24,0.3416994388228536,23.60445912469034,3.1614356401449797,8944,36318,7733,28585,1211
SA,25,0.6590007676560901,2.318599221789883,0.8409632196161724,27028,35500,20603,14897,6425
SA,26,0.7156157988275551,1.1612740651144038,0.14951773438815108,36899,38499,26978,11521,9921
SA,27,0.7111782192233285,0.6292254458344424,-0.46326566704798006,45172,39600,30144,9456,15028
SA,28,0.6715484483850538,1.9992771084337349,0.6927856694395412,33749,42043,25449,16594,8300
SA,29,0.7118708400547655,6.473628691983122,1.867736800134075,29101,44668,26257,18411,2844
SA,30,0.6870846835008287,5.006018916595013,1.6106409717869041,26495,40472,23006,17466,3489
SA,31,0.7014925373134329,2.118091913903432,0.7505156427925842,32068,39756,25192,14564,6876
SA,32,0.6576208962258301,0.9114388588838112,-0.09273076458571917,40953,39674,26511,13163,14442
SA,33,0.6861024927784316,0.970284563082347,-0.030165886505093886,37565,37211,25652,11559,11913
SA,34,0.5795069439829889,7.8225862669919835,2.0570152245591498,20311,39885,17442,22443,2869
SA,35,0.7479365079365079,1.1775118424333084,0.16340360412606425,33938,35362,25916,9446,8022
SA,36,0.7336651147856799,1.0414273995077932,0.04059227166346151,37172,37576,27420,10156,9752
SA,37,0.7094052715997928,1.114797794117647,0.1086730378989469,38965,40214,28085,12129,10880
SA,38,0.701014892872419,1.0266209804955193,0.02627280780988919,38424,38727,27042,11685,11382
SA,39,0.6458706511133441,1.3802858261550508,0.32229059812485483,32391,36276,22175,14101,10216
SA,40,0.6917341877445393,2.1132545115121344,0.7482291816937253,28881,36037,22453,13584,6428
SA,41,0.6424272958826658,3.7828528640958443,1.3304784509203662,28294,43160,22952,20208,5342
SA,42,0.6856763925729443,3.743557668251188,1.3200364074720958,24677,35643,20680,14963,3997
SA,43,0.663011660440218,4.985923585176673,1.6066186591068023,23979,37854,20498,17356,3481
SA,44,0.6966719133307809,1.2655157805549673,0.23547977074352194,34007,36514,24565,11949,9442
SA,45,0.6906349145183872,1.1093886845331933,0.10380912895942808,38302,39551,26884,12667,11418
SA,46,0.7019468339693422,0.7100341398248479,-0.34244222584243783,40606,36699,27132,9567,13474
SA,47,0.6872017478295867,2.604173567406426,0.9571153762749669,29943,39629,23905,15724,6038
SA,48,0.5911813523850762,2.406904017320183,0.8783412815289808,28794,40491,20480,20011,8314
SA,49,0.713130358123906,1.2036509961723427,0.18535943457736473,38097,40172,27908,12264,10189
SA,50,0.7042451765393246,1.2137958453434052,0.19375251156271778,36579,38730,26518,12212,10061
SA,51,0.7256445289295473,2.6859537110933758,0.9880358645546995,29443,37893,24431,13462,5012
SA,52,0.6879857370647984,1.1334993131868132,0.1253095850427339,39046,40601,27398,13203,11648
SA,53,0.2874599405159892,26.717488789237667,3.285318361813109,7349,36024,6234,29790,1115
SA,54,0.6323025210084033,5.969735584581077,1.7867026357337124,21950,37550,18811,18739,3139
SA,55,0.6536287816371074,0.9466287571080423,-0.054848282605235825,34920,34263,22610,11653,12310
SA,56,0.7041966911508495,0.981976092641016,-0.01818831650344299,35970,35777,25262,10515,10708
SA,57,0.38054549951656064,56.274428274428274,4.030240227246355,8943,35530,8462,27068,481
SA,58,0.6921896162528217,5.092940125111707,1.6278552915230744,26355,40095,22998,17097,3357
SA,59,0.7059019331711689,2.7171521035598705,0.9995843110487325,33749,44361,27569,16792,6180
SA,60,0.6052924171670002,4.059523809523809,1.4010656784402031,29101,47348,23137,24211,5964
SA,61,0.6635192576008306,2.620178041543027,0.9632422702515984,26178,35460,20449,15011,5729
SA,62,0.715840145839861,1.8761712555859882,0.6292331340433645,32068,38146,25131,13015,6937
SA,63,0.5238048377255998,6.59177910260433,1.885823282125241,16494,34315,13307,21008,3187
SA,64,0.716032340761191,2.0208469909531925,0.7035167259824812,36675,44461,29048,15413,7627
SA,65,0.6963201585924916,1.3740798140255714,0.31778428092352756,38424,42286,28100,14186,10324
SA,66,0.7091728300603588,1.3018952562521027,0.2638210922031563,33943,36635,25026,11609,8917
SA,67,0.6755989911727617,3.095151953690304,1.1298370014387333,29101,40683,23573,17110,5528
SA,68,0.6163752980630682,0.7924809342230696,-0.23258683128278212,40953,37470,24169,13301,16784
SA,69,0.7647421679156878,2.7312656119900085,1.0047650959058416,33938,42255,29134,13121,4804
SB,0,0.7015095139866206,0.5276763690182535,-0.6392721206642666,28329,23542,18194,5348,10135
SB,1,0.6763278450582846,0.4613966823673971,-0.7734971236294158,24677,19417,14911,4506,9766
SB,2,0.7072973433242506,0.8666847678522943,-0.14307995787536593,23979,22997,16613,6384,7366
SB,3,0.6824643074000841,0.20168512844685363,-1.6010475677920302,38889,25340,21917,3423,16972
SB,4,0.7357670772676371,0.926518615284128,-0.07632114140877769,33825,33150,24639,8511,9186
SB,5,0.7248422479879013,0.19934838611910896,-1.6127013009030742,34047,23480,20849,2631,13198
SB,6,0.708329429401293,0.19562155933939315,-1.6315733058838315,38302,25736,22680,3056,15622
SB,7,0.675843362224855,0.09852607110782398,-2.3174340845283035,40606,23542,21677,1865,18929
SB,8,0.8026859504132231,0.7248645394340758,-0.3217704837445286,29954,28126,23310,4816,6644
SB,9,0.7463407781991853,0.20050525196117538,-1.6069148382585017,41608,29582,26566,3016,15042
SB,10,0.6749763132961364,0.8095182276403704,-0.2113159889587571,24560,22935,16029,6906,8531
SB,11,0.780853662355557,0.36693036429338804,-1.002583192000848,35174,28692,24935,3757,10239
SB,12,0.636870925684485,0.06598285364360074,-2.718360363986608,50552,26148,24424,1724,26128
SB,13,0.6567099138357928,0.4185970369157731,-0.8708465475529279,28794,21691,16577,5114,12217
SB,14,0.7227283625029969,0.3235104785065446,-1.1285237745099814,38097,28639,24116,4523,13981
SB,15,0.68830935896976,0.7364108713029577,-0.30596706696336473,29196,26558,19188,7370,10008
SB,16,0.8244672495942196,0.4951499609766975,-0.7028946108259009,40462,35934,31493,4441,8969
SB,17,0.8146188340807174,0.3755545696539485,-0.9793514930265317,36265,30635,27249,3386,9016
SB,18,0.6957051914283152,0.6892981582877054,-0.37208136095293487,29443,26322,19398,6924,10045
SB,19,0.6861544921591111,0.09155760265123855,-2.3907869676040545,39046,22873,21243,1630,17803
SB,20,0.4770129983424932,11.48091603053435,2.4406861813086334,9643,24746,8202,16544,1441
SB,21,0.7086856982665981,0.8386906517251548,-0.17591335120250717,21950,20856,15168,5688,6782
SB,22,0.6720559375121844,1.109606220215701,0.10400519582081577,37816,39127,25855,13272,11961
SB,23,0.7605464413469841,0.37348545149022727,-0.9848762270013016,35970,28886,24663,4223,11307
SB,24,0.4803704186774488,9.098859315589353,2.2081490557306087,8944,21724,7366,14358,1578
SB,25,0.7109861019192588,2.1519307109346806,0.7663654442601274,27028,33412,21486,11926,5542
SB,26,0.7408496251653682,0.5069664073852466,-0.679310535208875,36899,31131,25200,5931,11699
SB,27,0.6491511721907841,0.07122708039492243,-2.641882190250813,45172,24100,22484,1616,22688
SB,28,0.706493946321226,0.34489447548106766,-1.0645167769088053,33749,25306,20861,4445,12888
SB,29,0.6458053127101546,0.22699475829935936,-1.4828283529595896,29101,18483,15365,3118,13736
SB,30,0.7329699690071604,0.33629265162049415,-1.0897735111422187,26495,20290,17146,3144,9349
SB,31,0.7664095702817566,0.9215330829988346,-0.08171660126999278,32068,31462,24345,7117,7723
SB,32,0.6945067347817693,0.17080250426863972,-1.7672473357407759,40953,26384,23383,3001,17570
SB,33,0.7543641276298613,0.2724699221514508,-1.300227048396743,37565,28313,24848,3465,12717
SB,34,0.6957105682867456,2.8821954484605086,1.0585523122315457,20311,27341,16576,10765,3735
SB,35,0.6928654242156812,0.2752550653829573,-1.2900571007041464,33938,23851,20020,3831,13918
SB,36,0.7549267750288949,0.4730038691523039,-0.7486517104976478,37172,31179,25800,5379,11372
SB,37,0.7128148501850304,0.2762599469496021,-1.28641301974103,38965,28051,23885,4166,15080
SB,38,0.7186550705338938,0.6201773304577043,-0.4777498249707614,38424,33669,25905,7764,12519
SB,39,0.6325004883419459,0.41921547112878893,-0.8693702403376502,32391,23922,17809,6113,14582
SB,40,0.6457114906105782,0.215985401459854,-1.5325444594160067,28881,18140,15181,2959,13700
SB,41,0.6525823865925389,1.6794680586626896,0.5184771115283525,28294,33761,20248,13513,8046
SB,42,0.6554871864223409,2.853280393269049,1.0484693475525706,24677,34479,19388,15091,5289
SB,43,0.6881215951610089,1.5813543003851092,0.4582816320362364,23979,27602,17747,9855,6232
SB,44,0.7058700246258099,0.2204507573012537,-1.5120809319323163,34007,23250,20208,3042,13799
